AltcoinBernays,442000
AltcoinWorldcom,117300
Altcoinbuzzio,165500
token2049,112500
BscPitbull,194500
SimonsCatMeme,233300
tokenterminal,131400
AttentionToken,264600
TokenPocket_TP,695500
Ashcryptoreal,1300000
LadyofCrypto1,562400
TheCryptoLark,1200000
rovercrc,976700
TheCryptoDog,844900
cryptocom,2900000
crypto,1200000
TCryptoCurrency,63100
cryptoworld202,161900
taskonxyz,931800
MIXMARVELGAME,131800
Cobratate,10400000
User_Quant,52696
VenomBridge,395100
0asisgallery,386700
venompad,780700
w3w_exchange,443100
Venom_network_,840700
VenomFoundation,1200000
DolloxNetwork,83635
neuralink,1500000
DarkDan94485556,52823
terra_money,988800
AirdropStario,1600000
Cointelegraph,2300000
BinanceAcademy,708300
bitfinex,939000
bsc_daily,775500
Balance_Capital,71478
Definews_Info,76800
BSCNews,1100000
jack,6400000
PopsicleFinance,68600
Shibtoken,3800000
Uniswap,1300000
BNBDriver,94114
nicky_sap,66391
mattzahab,99991
DiviProject,84877
cryptonews_FR,96200
AltCryptoGems,450600
jgarzik,95100
strack_ben,93654
calebsilver,50821
BitcoinMagNL,76798
nlcryptonews,93566
realDonaldTrump,95400000
KamalaHarris,21100000
Margexcom,64361
BrendanEich,183000
iotex_io,303700
IOST_Official,273200
poweredbyicx,178200
minhokim,71661
DGBAT_Official,64350
MyMonero,70938
cryptoaicon,96177
xrplapex,72422
singularity7x,51105
BlLife_Forum,75685
temp_projects,94149
0x__One,93942
rud_alla23,81052
dubzyxbt,189600
TableQM,50223
concrete_found,85691
macmojii,98340
loqnft,59283
PizzaGuyzNFT,86339
FungibleHarry,81272
baybuz_d,74354
17konero,83600
0xRicko,57963
raizen0795,82330
highman_eth,84535
CryptoNobler,175100
usithetalk,195400
crypto_banter,423600
sander_gortjes,68406
NetworksManager,159600
AlgoFoundation,160400
OneMorePeter,50600
neiro,59300
Memeland,2300000
POPCATSOLANA,84400
TurboToadToken,97400
RealFlokiInu,665700
dogecoin,4099999
pepecoineth,710000
ixfiexchange,145000
MetaMask,1200000
boldleonidas,58300
Figment_io,55019
Optimism,714300
aeyakovenko,434200
rajgokal,258100
Polkadot,1500000
solanamobile,258700
staratlas,355200
Austin_Federa,116700
therealchaseeb,68500
orca_so,151600
solana_devs,78736
RaydiumProtocol,352700
StepFinance_,74400
at_mwagner,80826
jump_firedancer,88990
IOHK_Charles,1000000
cardano_whale,156200
cryptorecruitr,273300
CardanoFeed,92000
Cardano_CF,828600
InputOutputHK,267700
hoskytoken,80700
CryptoIRELAND1,82600
TapTools,51600
RichardMcCrackn,75300
COTInetwork,245700
LucidCiC,62856
RedotPay,65641
OptimismGov,82713
OptimismGrants,50063
CreditOnChain,68981
GoPlusSecurity,339700
MintChain_VN,86164
VitalikButerin,5500000
mintdotrich,81288
LayerBankFi,209000
conduitxyz,72371
MintSwap_HQ,61800
SuperchainEco,92489
FlamingoFinance,72061
GrabowskiDylan,53332
PolyNetwork2,64300
ONTOWallet,197000
NEOnewstoday,162500
nashsocial,62100
ghostmarketio,95086
real_Mr_google,71888
dahongfei,53500
OMOSwapX,125600
coz_official,59238
DogeRift,91857
lookonchain,496900
ki_young_ju,375700
Rewkang,338300
john_j_brown,85000
nansen_ai,313500
cryptoquant_com,243100
OnchainDataNerd,68800
News_Of_Alpha,153000
EvgenyGaevoy,57600
PeckShieldAlert,90200
Coin98Analytics,303500
Galois_Capital,68800
FTX_Official,714600
JayeHarrill,59778
NBATopShot,256000
flowverse_,63863
TheFirstMint,73300
PackripEwing,98785
roham,83500
OwnTheMomentNFT,83377
NFLALLDAY,67600
LgDoucet,73781
DiamondNFL,98924
alxocity,67039
DimensionX_NFT,87684
GaiaMarketplace,96942
jimboslicer69,59852
TimDraper,259500
BinanceLabs,670800
Amoschencheng,50168
RachelConlan,52834
TeamKhabib,2300000
SealSendEmail,326900
Snowboy_Of_ION,55946
DoctorX_Meme,676800
CertiK,464700
BingXOfficial,906300
MultiversX,993200
ice_apoll0,95420
Bybit_Official,4900000
MEXC_Official,1300000
BitMartExchange,1500000
BitMartResearch,445900
Crypto_OxineEth,334500
enterprimal,180000
HaloDotSocial,233600
bitgetglobal,4300000
LBank_Exchange,642600
DigiFinex,310100
tapfantasy2021,247600
Gateio_Startup,428400
cvl_network,89670
moondust_36,76675
hyperbridge,64679
DianaSanchez_04,888800
ranaweay,190100
kyoongbh_,337400
Karijelinek,981600
TheRylai,467900
lassetur,66200
chinapumpcoin,52900
EnterTheMythos,137700
Airdrop_Exp,147700
AhmedCH099,54895
CryptoTechDAO,50000
remitano,177200
DeFi_Tycoon,82100
Goalorious,75302
azasend,56331
WukongExchange,67394
RelendOfficial,78578
BoopDoge_Token,61050
pamp_cat,98777
WesterosCity,73884
BodenMeme,55764
Innovaz_io,57872
PropeasyGlobal,98869
Airdrop6_com,894100
MonteGlobal,72278
CyworldOfficial,64361
airdropblgspot,692200
LumozOrg,561300
MZS_Official,74270
shu_bit_,76022
ChainbaseHQ,361200
ConfidentialLyr,201700
Linewoo_,85617
KEES_KUBIC,85716
narayananratish,81965
CoinMarketCap,6400000
oasyx_official,50500
mycryptoheroes_,97101
doublejumptokyo,82947
lucianlampdefi,88500
homeverse_jp,94109
tcgverse,79365
PentagonGamesXP,528300
YGGJapan,51026
ChainColosseum_,119500
mycryptosaga_,64294
mycryptoheroes,52853
doublejump_en,59919
100trillionUSD,2000000
adam3us,618500
howardlutnick,106700
BitwiseInvest,63500
elonmusk,206400000
jespow,211100
RonPaul,1200000
slush,50100
bitcoincoreorg,173900
CaitlinLong_,234500
TheBlueMatt,73600
pwuille,98800
halfin,123400
NickSzabo4,353300
EthereumFear,126400
ksaitor,80105
RealRossU,214800
officialmcafee,1100000
_RichardTeng,315500
saylor,3700000
tyler,1000000
CuredSausage,61606
CoinDesk,3200000
litecoin,1100000
Tether_to,503400
trondao,1600000
ForbesCrypto,586600
chrispavlovski,295700
DOGE,2200000
vaneck_us,76800
TON_CAPITAL,322000
DMBrumField,57971
inkonchain,65918
SpursWomen,87000
SpursOfficial,8800000
Atleti,5500000
pdimitrakos,64147
Crypto_ISAC,84508
Bivu_D,56009
JDMikeJ,70896
RaposaCoffeeCo,96088
DocumentingBTC,981000
intocryptoverse,904200
woonomic,1100000
CryptoMichNL,745500
Davincij15,722900
maxkeiser,607500
PeterMcCormack,554600
RadarHits,342300
natbrunell,355600
naiivememe,190600
danheld,736700
coryklippsten,248900
Breedlove22,389600
TheBitcoinConf,233000
PrestonPysh,527200
jackmallers,425000
gladstein,239000
JasonPLowery,126700
hodlonaut,129400
rogerkver,746000
Poloniex,639000
Dashpay,428400
crypto_rand,312500
exodus_io,100800
monero,496500
CharlieShrem,256100
BasedBeffJezos,141600
BiconomyCom,265900
lopp,487800
Dennis_Porter_,193400
jimmysong,337700
Excellion,318600
pete_rizzo_,126300
Vivek4real_,116800
aantonop,769100
theYouthflix,647200
Jrmmabini,159100
SolanaAIWatch,90539
Kanzz_AI,74709
UniSuiCoin,85359
usualmoney,98000
RastislavBakala,81972
CryptoCred,663900
MacnBTC,546300
worldcoin,440000
Rentible_io,74460
relai_app,51800
WalkerAmerica,54800
w_s_bitcoin,68000
alanbwt,93986
HODLneverSODL,71255
SimplyBitcoinTV,92100
BitcoinEkasi,93970
GhostofWhitman,50132
coinfinity,99938
thomas_fahrer,69200
BigSeanHarris,80346
BoldBitcoin,52356
bitcoinofficesv,91530
justinsuntron,3600000
kcryptoinvest,401900
CryptooAdy,356800
CryptooIndia,354000
pushpendrakum,415300
wiseadvicesumit,296100
MrDiamondhandz1,105200
heyibinance,329400
realdanielnita,63700
CryptoKingKeyur,213400
Crypto_Jargon,57600
layer3xyz,696600
LightDotSo,156800
MustStopMurad,539500
zenqiratech,56450
GPTWars,178200
htxintern,50410
atdawn_io,61299
GwynToken,56490
OrdiLaunch,97392
TuringBitchain_,56400
JulSwap,219700
Indigo_protocol,51116
MinswapDEX,68400
MuesliSwapTeam,73707
dcspark_io,87986
De_FiSecurity,87332
maria_cosmosfi,68271
MichaelRosmer,62439
FlintWallet,72868
Milkomeda_com,70280
RangoExchange,163300
XcashX32242,51185
AITECHio,517100
milesdeutscher,575800
Route2FI,343000
alpha_pls,116300
crypthoem,126300
Dynamo_Patrick,83100
JackNiewold,116300
rektdiomedes,88800
0xngmi,139500
ThorHartvigsen,88900
DefiIgnas,115900
TaschaLabs,166200
Cryptoyieldinfo,101800
gametheorizing,111300
CryptoKaduna,179600
CryptoGirlNova,136100
LouisCooper_,79500
cyrilXBT,125500
RiddlerDeFi,52000
defiprincess_,137500
Galxe,1500000
daomaker,760900
SpaceIDProtocol,797100
lista_dao,334000
TrustWallet,4200000
ApeBond,456000
LFJ_gg,378400
BitgetWallet,3200000
odosprotocol,223200
wpUSDT,271400
VenusProtocol,228300
karl_0x,71900
crypto_condom,102600
0xPolygon,2000000
sandeepnailwal,331900
Fwiz,417200
NarbTrading,78678
0xPolygonEco,192500
MihailoBjelic,66300
PolygonDaily,84500
jdkanani,64300
DablClub,87338
0xPolygonFdn,175300
Crypto_Texan,74020
stader_polygon,72915
GainsNetwork_io,61100
0xAishwary,83464
muneeb,118200
Stacks,227300
TO,148300
Bifrost_Network,121100
XverseApp,124800
MegapontNFT,71698
godfred_xcuz,62281
trygamma,67268
StacksOrg,95009
mrkmcknz,54351
eliherf1,78193
herogamer21btc,59618
Ryder_ID,52725
btc_albert,86466
TheCoffeeBlock,56200
thebreadmakerx,50284
stablekwon,905600
Cephii1,76100
TheRyanLion,50831
RujiraNetwork,115800
speicherx,58675
cryptrus,54223
TheMoonMidas,67900
ZeMariaMacedo,60600
Shigeo808,52800
FossGregfoss,155400
BitcoinIsSaving,257200
MartyBent,244700
stephanlivera,171200
nvk,136000
IIICapital,79200
thetrocro,51900
LlamaNodes,86596
deBridgeFdn,94884
RuneKek,56400
dl_research,68526
OneBalance_io,55187
CurvedVentures,63415
blockscoutcom,81129
leptokurtic_,52800
modenetwork,282700
ether_fi,191200
ethena_labs,194000
0xsign,67071
thedulab,105300
Awawat_Trades,129800
LogFitz6,79200
coltybrah,65099
paik_michael,58924
Cheguevoblin,53900
mattomattik,72590
blackhatwizardd,147600
RealDavidMendes,50000
yourealazyfvck,69900
callicrates_,61900
hedgedhog7,80500
SaaSWiz,91589
sassal0x,260399
TrustlessState,226000
econoar,164000
haydenzadams,293900
evan_van_ness,116100
hasufl,225400
scupytrooples,98300
pythianism,105100
superphiz,57500
CurveFinance,361700
josephdelong,74800
antiprosynth,72100
lemiscate,89600
TheDogePoundNFT,178600
mypethooligan,112300
AdamBombSquad,52800
WomenandWeapons,66200
BossBeauties,68500
supducks,61400
stapleverse,77837
FightbackApes,69749
WuTigerClan,75430
WomenriseNFT,51400
VarvaraAlay,52124
andreoshea,72385
youngandsick,71225
kvollstaedt,50000
planttdaddii,71787
Coredao_Org,2200000
corechaincrypto,811000
miidasnft,173300
icecream_swap,220000
CJ_Reim,112200
CorexBTC,83902
LFGSwap,158900
BrendonSedo,62527
Pell_Network,203000
core_believer,57867
openex_network,616800
KaiaChain,187100
MUA_MUADAO,174500
Zeepr_labs,160200
TakoProtocol,80057
base,863000
BaseShogun,88175
punk1685,167700
PupsToken,77899
StableWallet_ai,99410
WSPNpayment,87602
PythNetwork,241700
APX_Finance,178100
Biswap_Dex,321100
a16zcrypto,119600
YeehaGames,113800
Polariseorg,72200
TYMIOapp,63077
ANEX_TOKEN,52024
Hela_Network,130500
HeLa_Labs,56700
EternalTidesNFT,86930
BullBearApparel,71328
savespiritair,55857
Lunar_Sphinx,62388
PulsechainCom,122400
CombatsGame,78176
JonathanSchen11,55029
RuBaRu_app,97787
taegiveaway,403600
TheToriant,1200000
DJ_GIVEAWAY2,258000
numbersprotocol,147100
ChiniGives,1000000
TNT_p2e,93869
PsyJayCrypto,380800
Fonspromo,237300
akimmemetaverse,91469
CStudioNFTs,63510
ZogiLabs,52600
DanuGames,51829
MasterMtoken,70315
jihanicorn,638100
GiveAwayHost,543700
Bang_Garr,448700
TheRavenCrypto,1100000
chitaglorya3rd,263200
TiarCrypto,421100
crypto_inez,426500
ScottLEOWarrior,510000
princesspromos_,380500
A100888,431800
angel_funsized,340500
furrincrypto,456200
cehlos,281700
TastyBonesNFT,223800
ToxicSkullsClub,93752
SVSNFT,90700
trippytoadzshow,53472
los_muertosNFT,50600
JungleFreaksNFT,81800
PrimeApePlanet,63500
metalegendsnft,55600
MetaMansionsNFT,75100
OogaVerse,76106
WilderBeastsNFT,88529
pjpp_club,97669
AlphaKongsClub,78700
YVP3DVirtual,59095
relationlabs,169800
BuildOnCyber,602800
mail3dao,86300
DIDbased,111800
Port3Network,334500
zCloakNetwork,79000
DeFinePlatform,68022
link3to,169200
zerion,331200
0xChamcha,83705
incircle_tech,71946
eut_io,60764
Rareboard,57952
UnknownApe10,336400
alienonbase,50000
SuiGlobal,461700
CetusProtocol,412200
TheForestFamNFT,133400
DigiLabsio,87600
WizardLandSui,163100
martian_wallet,362000
Alphahateu,117200
FewchaWallet,120200
Legendareth,52700
Hasmed_OG,176600
ApStationNFT,59200
injmapNFT,57687
MathWallet,925400
wallet,2000000
UltiverseDAO,807900
Nswapcom,82900
_TokenHunter,197500
CheersUP_NFT,59600
wildxyz,94452
mooarofficial,109200
HypeSaintsNFT,76572
TheBoredTea,78610
migueldeicaza,94800
terrajobst,94483
firstdrafthell,92467
praeclarum,89896
domenkozar,77687
timheuer,74985
Aaronontheweb,75175
LiveArtX,451100
sanyi_eth_,205700
MosoHQ,95400
lubi366,187000
MEFndn,73900
Duck_Chain,945500
reddio_com,100400
NFTMillionaire,150800
Poseidon_SF,62400
RealKatoOG,58200
bavugar,62200
HoizonArt,56300
leaf_swan,60900
shashxg,89324
BenjaminBitcoin,56500
KlawMachineArt,70709
Dix_0x1,92175
harshitdave,69957
SariraMerikhi,61734
katokrew,69215
reverse_visuals,52518
EricJohnArt,85753
BinanceFutures,460500
BinanceFanToken,132700
USMverse,212200
BinanceResearch,408000
BinanceBCF,102800
JesuslVivas,58600
artists_voyage,59368
highstreetworld,113100
UmairNauman_,88821
CommEXRussian,84300
PixelSweeper,84506
CryptoJones2011,99485
nkabenka89297,74586
w3meetapp,64099
feature_earning,81247
okx,5700000
BreederDodo,267300
SnapFingerX,86900
Galaxisxyz,91000
TheYuliverse,929000
w3poker_com,97966
StartaleGroup,70568
soneium,124300
YourJuicyBets,79412
Micro3io,86000
Atleta_Network,155200
playCrystalFun,103700
seascapenetwork,119100
KedarK04,75438
ValeriaStudios,225200
Kanetix22,74573
MissTechBM,74148
kinkyd247,99588
Rahim_mahtab,55534
kolyan_trend,70786
TheDegenBoii,55834
mywebacy,87100
jacobelmon,94423
Cologne_Dude,97643
Moongate,242400
Iamecki,79334
Tabichain,1500000
TopGoal_NFT,276700
carv_official,1000000
SonicSVM,480900
supernftwars,110200
_p12_,152900
KeplerHomes,95300
Nodereal_io,71500
gempegasuss,93000
Mechilambre,1000000
PurlyWyte,76600
honey808sweet,131400
ktanaka13,409700
HIOmusicapp,99442
0xNovaSeeds,136500
EARNMrewards,468400
navidshokriyan,50000
AITECHPad,64599
pruu_solana,54419
Caduceus_CAD,114000
AjaniSpeaks,50000
CryptoNoach,51100
MEW_zh,83118
gavofyork,422400
BillLaboon,74368
rphmeier,64536
paritytech,65700
the_seraya,58398
Crypto_Comms_,53359
FabianGompf,58345
lalamaguire,92405
RelayChain,50612
ink_lang,70023
kusamanetwork,251700
randombishop,85870
joepetrowski,97505
Sebowski,56243
bunniefied,429100
sof1azara03,557800
reenezive,437600
semangast,317800
CryptoKing4Ever,921100
yunaincrypto,401700
GawsStiph,269700
Missy__Crypto,529200
Bybit_NFT,153600
blumcrypto,5500000
Orbiter_Finance,683300
071_labs,94979
calilyliu,60773
MogCoinEth,103100
ponchoBASE,56396
solayer_labs,82800
pStakeFinance,65500
Bedrock_DeFi,104000
AirdropDet,2000000
WiseCrypto_,469000
XMetaversePro,81500
tuum_io,87400
useTria,85900
Steve_Walson,50570
supercell,1100000
GudPaw,56349
clemmygames,88018
PanoraExchange,77710
0xTrikon,88200
myself_eth_,83097
canaanio,70529
ChrisFIR,61172
MemePadSol,84792
chandan1_,82952
thedevwifhat,95208
FBDToken,79624
NFTG_nft,74300
nodepay_ai,962600
thearcticfund,67325
EFDevcon,86039
MEVBRIDGE09,95113
aliven_x,67044
memeficlub,3600000
bcgame,319600
PAIT_fi,59443
MorphL2,889500
hamster_kombat,13700000
Steve_Cryptoo,109700
Meta_Machina,77522
klever_io,270600
OrdifyWorld,244300
kommunitasnet,299800
Changelly_team,72800
c2worldmeta,60442
Clashofnft,54064
Assure_pro,94900
perpprotocol,88200
CwalletOfficial,153500
TrantorDAO,87000
StarryNift,548300
BTC_Alert_,79653
KingWilliamDefi,59900
wsbmod,714200
mezoteric,51200
Balancer,152600
paraswap,110500
seer_pm,85520
PresagioDev,77774
Web3jobopps,93691
AnnaRRose,72204
MentoLabs,93147
zealwallet,64585
fabric_vc,97499
DeFi_Made_Here,70468
SOFAorgDAO,56425
AngleProtocol,51800
autonolas,91524
NsuredTrading,64355
JokerzOfficial_,69700
BitrueOfficial,440000
CoinstoreExc,145900
VinDAXOfficial,60359
XT_updates,75010
XTexchange,422800
latokens,372800
PancakeSwap,2000000
AscendEX_,241100
catexofficial,80985
WAX_io,274000
alcorexchange,71068
CryptoRank_io,592800
RPLANETio,55852
splinterlands,61100
neftyblocks,61130
SkyMavisHQ,161900
PlayToEarn_com,86694
BGameAlliance,56169
Aggroed001,59261
egamers_io,89742
bc_brawlers,76566
hellopixelapp,252300
Moon1ightSt,119100
0xBeraHome,53844
LePokerGame,64099
albert_bearynx,66094
Wagmipad,86100
Warho1e,89459
ElfinGames,194400
ONEMINNFT,104200
CSpaceOfficial,128199
Bitget_zh,70400
TheApeList_,152000
web3vip,176800
eth_apple,181800
BTCsessions,144500
NeilJacobs,83800
TheGuySwann,88800
BTCGandalf,85000
francispouliot_,97800
SGBarbour,58600
parman_the,60329
giacomozucco,74300
HodlMagoo,51000
knutsvanholm,80900
bradmillscan,68400
RyanSAdams,249400
cburniske,310900
jchervinsky,136100
AriDavidPaul,229200
owocki,113100
LefterisJP,60500
Scroll_ZKP,822900
StarkWareLtd,225400
ZksyncRock,98400
Web3Games_Daily,112000
arbitrumcore,74919
MetisL2,235500
ZkAnimals,88010
coingeener,99541
MemeRadarTK,308900
SatoAiGirl,74151
CryptoStatuette,85782
mrJackLevin,425200
ChandlerGuo,168200
BeatlesPOW,57720
lawmaster,211300
Bitcoin_Punks_,72901
robertjfclarke,56803
allinonedao,54117
RealJonahBlake,77000
camel_ark,96477
CNHtOfficial,98963
AntlinkPoW,75799
trustlook,62424
ETHW_cn,68230
nicksdjohnson,82500
signinwitheth,52988
evanmoyer_eth,87363
poapfr,86417
erni_eth,64514
katherineykwu,72100
WesdEth,50480
Esk3nder,91099
GoDaddy,283600
aurbelis,95637
frensday,60605
184eth,96207
mvcura,68790
gregskril,57846
TradingComposur,290800
Crypto_Chase,175100
OmarAgag6,142200
ICT_Concepts,149100
umairs02,72900
MyFundedFX,139000
leviathancrypto,66200
TTrades_edu,130300
follis_,98900
TraderLion_,181900
FTMO_com,87900
joker_szn,66300
BlogJulianKomar,127700
the_proptrader,50700
FXStreetNews,269900
Stocktwits,1000000
lilianadeac,50000
lowtohigh55,50000
kazu_williams,50000
Mr_WasimKhan,50000
PxoSnrs,56663
DuqueJaime,50000
My2nero,50000
betotrr,50000
sathiyaseelanra,50000
garetsmyth,50000
cohenismael,50000
Dorotheeyb,67466
ighotec,50000
julca744,50000
markets,1800000
BW,2200000
opinion,545300
BloombergAsia,171600
middleeast,94300
wealth,118000
luxury,58200
BNCommodities,76877
bsurveillance,68500
tracyalloway,193600
KHASBAAT,67113
TimOBrien,50000
SECGov,757200
CFTCjohnson,67160
CFTCpham,60325
cftcmersinger,93880
CFTCcgr,67901
WhiteHouse,8800000
POTUS,36700000
SecYellen,382200
annsaphir,98165
OfficialRFDTV,51200
kadhim,55714
TomZanki,57241
peteschroeder,63913
straits_times,1200000
TradeTalks,54809
yeekaipin,79529
ICE_Markets,71700
WorldWide_Gen,58923
Macro_Hive,80975
Nasdaq,125900
valeglobal,50621
BalticExchange,87155
readtheedge_sg,55431
DrWealthAsia,97799
WorldToilet,96318
SasseurREIT,98236
enjoifriend,85905
TordReklev,67153
FrostedCaribou,78107
ChipRichey,91872
playpokemon,221400
thewossy,81403
PokemonTCGUK,72612
Breaking_Nate,94608
CopagPokemon,95983
poke_times,1900000
PokemonTCGP,141400
PokemonDEU,91900
Creatures_Inc,89586
MarketWatch,4600000
YahooFinance,1800000
TheStreet,848000
NYSE,1700000
BloombergTV,818200
WSJmarkets,929200
barronsonline,351500
SeekingAlpha,272500
BobPisani,120600
elerianm,706800
LizAnnSonders,432500
ReutersBiz,2700000
lisaabramowicz1,388000
FerroTV,178000
C_Barraud,191500
dlacalle_IA,153400
ecb,786300
Chevron,389600
exxonmobil,339900
Shell_Nigeria,52877
ShellMotorsport,57061
EnergyVoiceNews,67070
SPGCIOil,146300
bp_America,187100
energyintel,69400
Shell_India,81601
Shell_Nederland,76470
EquinorASA,80600
ronbousso1,69691
Shell_UKLtd,58257
tristanharris,193100
xstocklpicker88,52203
HovCoin,64476
LoLcoinsolmeme,50000
DoodlesOn_SOL,95776
ruggedBoy_Moon,50000
LBUNNYPUMP,64128
CTO_Soll_MEME,69861
chillguydev,88017
SinghEth100k,80291
BullyBullishSol,60667
twitchysolana,80939
DooDooButtCoin,60083
DeSci_CTO,91802
NorugGuyToken,77349
wallyonsolanaa,70891
tamas_sudar,98508
MMCrypto,1500000
TheMoonCarl,1400000
MartiniGuyYT,623200
coinbureau,904800
cryptomanran,881800
CryptoWendyO,402600
Sheldon_Sniper,515299
GarethSoloway,225500
IvanOnTech,481400
well3official,589848
ZooVerseFriends,53500
nanoblackbox,53500
IsekaiMeta,110300
Dres_Empire,92900
PGgroup_,203700
KevinSusanto,181193
AerodromeFi,80400
SPINLIFEtv,64737
CityNolimit,96326
law_jon,85891
Subli_Defi,57943
ImCryptoMessiah,353000
cryptogems555,407000
Ralvero,196800
MonstersCoins,175300
ChinaPumpWXC,285600
WhaleEverything,175200
Cryptic_Maestro,147400
WhaleOfGems,329400
ElonMuskPDA,246800
AdamEShelton,88300
DaCryptoPirates,68093
CryptoGemsCom,386800
cometcalls,81500
SnockSolana,50000
Pentosh1,827700
HuaLi_ai,50000
GeorgiePP117,70572
Dillon_Carter,70268
ai16zdao,63961
deyonte_btc,98196
pippinlovesyou,88831
whyarethis,78721
yoheinakajima,89700
somewheresy,81615
AndyAyrey,76100
thereal100x1,91214
GemsofRa,90251
KingBlackBored,52100
0xHvdes,77409
ardizor,412200
ZackMorrisSOL,64168
ponkesol,139000
MooDengSOL,85300
thelastplaysol,75799
GIGACHAD_meme,95733
Noahhweb3,179900
SolamaSPL,54675
_WOO_X,259800
cryptojack,381800
CryptoEmdarks,134900
altcryptocom,210000
AltGemsAlert,96500
CryptoThro,153800
ElonMuskPD,2400000
cryptogems_,384000
rostikdeni,55081
oddgems,104400
Coachkcrypto,132500
TheCryptoZombie,124000
jasonappleton,57600
boxmining,231300
ChicoCrypto,87418
tehMoonwalkeR,135800
CryptoDiffer,283200
KyberNetwork,295200
enjin,493000
electroneum,127600
crypt0snews,56800
JeffKirdeikis,76147
realSidhuJag,70452
AlyssaTsai,57779
Vision_Chain,93761
alanlau999,69860
TrustEvm,83185
DWFLabs,112000
adriannewman21,93273
Newmancapitalvc,84932
TobyCoinweb,93264
star_okx,102000
OnchainHQ,54490
meta_nikola,85262
Cetoex,93100
BitKanOfficial,63033
CryptoInsightsX,116500
NOWPayments_io,78600
anndylian,177900
BurnPitbull,58397
SharksCoins,189700
StealthEX_io,94727
BscPitbull_KR,96009
BNBSwap,348900
ZeusInCrypto,73256
PitbullbscI,71159
PitmagCommunity,77115
bonk_inu,364100
krakenpro,83959
wintermute_t,79500
RevolutApp,401400
UpholdInc,165900
HTX_Global,1600000
KuCoinFutures,52580
gate_io,2100000
MessariCrypto,382400
Delphi_Digital,192500
mhonkasalo,82090
Dune,195400
brave,309600
lukemulks,64156
BAT_Community,65870
taxninja,82812
BraveNightly,99269
BraveSupport,57700
BATinINDIA,92026
LucaNetz,115600
pudgypenguins,169000
QuaiNetwork,280500
bat_guilhermee,71844
magpiexyz_io,165600
iTokenWallet,107000
SaaSGoOfficial,68000
FDLabsHQ,99463
JupiterExchange,444100
Fiat24Official,53187
unichain,76900
Ctrl_Wallet,108700
Batearn,83012
bull_bnb,425700
KongBTC,136900
OldInternetFeel,279900
adinross,2600000
hasbulla_main,455400
tarsprotocol,219200
SenLummis,140300
LitestApp,50733
CabalCrypto,69500
CryptoTony__,475700
eliz883,483100
CryptoWizardd,748600
MariusCrypt0,158600
KoroushAK,369300
blockchainedbb,210200
Eunicedwong,185300
RAFAELA_RIGO_,147900
CryptoPoseidonn,137100
bloodgoodBTC,284000
scottmelker,981300
blockchainchick,124700
TheDustyBC,217000
CryptoBusy,151800
TKralow,128900
CryptoSavingExp,117400
Jamyies,94900
cryptobratan1,89360
CryptoMo,72200
MarzellCrypto,99391
Bitcoinsensus,113700
cryptoseacom,80490
CryptoKaleo,668200
trader1sz,629900
gainzy222,264500
CryptoDonAlt,621000
Trader_XO,483600
Tradermayne,476800
HsakaTrades,559800
IncomeSharks,573800
RookieXBT,465300
crypto_bitlord7,369100
inversebrah,326200
kris,340800
cryptocomnft,499000
cronos_chain,280200
LoadedLions_CDC,99100
VVS_finance,138300
TectonicFi,87800
ericnode,55500
cryptocom_BR,70500
